,Date,City,State,Country,Shape,Duration,Summary,Posted,Images
361,8/10/22 23:15,Huntington Beach,CA,USA,Unknown,10 minutes,Slow moving and looked like it was floating and on fire. Saw it first at roof height. saw it last at about 1000ft or higher.,9/9/22,Yes
362,8/10/22 23:10,roma,Lazio,Italy,Circle,non lo so,Blue light in a circle and blue lines in it,9/9/22,Yes
363,8/10/22 22:29,Maple Valley,WA,USA,Sphere,45 minutes,A bright light in the sky,9/9/22,
364,8/10/22 22:09,Everett,WA,USA,Cylinder,1 minute,I was alone when I looked out the patio door and saw a fast white dot when it passed a tree this light started to spin.,9/9/22,
365,8/10/22 22:00,Lacey,WA,USA,Circle,30 min,Fiery red egg shaped object rose above tree line and maneuvered up and down for 30 seconds,9/9/22,Yes
366,8/10/22 21:42,Sacramento,CA,USA,Circle,3mins,One light appeared then suddenly another and same location. But moved opposite directions nether blinked and both zoomed out of view.,9/9/22,
367,8/10/22 20:50,Norcross,GA,USA,Oval,15 Seconds,I was driving home and was able to get a quick picture of this object.,9/9/22,Yes
368,8/10/22 20:40,,,USA,Light,2-3 seconds,blue-white bright light resembling Venus or the ISS.,9/9/22,
369,8/10/22 20:27,East Lyme,CT,USA,Formation,Less than a second,"25-50ppl on Hole In The Wall boardwalk viewing rising supermoon, none of us saw it w/naked eyes. I captured on cell camera.",9/9/22,Yes
370,8/10/22 19:31,Sierra Madre,CA,USA,Chevron,30 seconds,Was taking photo of strange cloud formation over the moon. First picture shows,9/9/22,Yes
371,8/10/22 19:30,Gulf Shores,AL,USA,Light,12 to 15 minutes,"It seemed like a biggish drone except silent, faster than drones we know about, and the time in the air was way more than any drone.",9/9/22,
372,8/10/22 16:15,Taunton,MA,USA,Cigar,I seen for about a min,Looked like a Very low plane with no wings and wasn't moving,9/9/22,
373,8/10/22 11:19,Orange City,FL,USA,Cigar,10 secs,Thought it was a blimp (could be) but I had a weird feeling when seeing it and it had this haze & was straddling the bottom of clouds.,9/9/22,
374,8/10/22 05:11,Madison,MO,USA,Rectangle,Approximately 3 minutes,"Watching for meteors, saw what look like a cloud to the north in the shape of a very defined rectangle.",9/9/22,
375,8/10/22 04:40,Shinglehouse pa,,Armenia,Cigar,30 seconds,Very Long lit up cigar shaped object traveling west to East,9/9/22,
376,8/10/22 04:35,Grand Rapids,MI,USA,Rectangle,2-4 minutes,Shimmery rectangle bar of light began to move across the sky. Moved fast and faded to nothingness.,12/22/22,Yes
377,8/10/22 03:16,New York,NY,USA,Light,10 seconds,1 super bright light 1 dimmer,9/9/22,
378,8/10/22 02:33,Brocton,NY,USA,,Seen them last 2 weeks,They look to be a multi colored light but up close they are 3 to 4 lights spinning around each other,9/9/22,
379,8/10/22 02:00,Keller,TX,USA,Circle,2 min 18 sec,I saw a light from a distance zig zag left to right,9/9/22,
380,8/9/22 23:30,London east,City of London,United Kingdom,Light,30-40mins,Pulsating light that changed colour,9/9/22,
381,8/9/22 22:45,Oshkosh,WI,USA,Cone,10 minutes ar Least,In eastern sky noticed randomly moving bright object so I went in and got phone to take pics and videos.,9/9/22,Yes
382,8/9/22 22:10,Orlando,FL,USA,Triangle,5min,"Coming home from WDW, we observed a hovering object",9/9/22,Yes
383,8/9/22 19:53,,FL,USA,Disk,4 minutes,Was on my way home from work and saw a huge disc shaped UFO it was black semi naked eye,9/9/22,Yes
384,8/9/22 19:32,Camden point,MO,USA,Cigar,1 1/2 minutes long," I saw a white cigar shape/ paper towel roll shape object, white in color, no wings, no sound flying very slow , headed north.",9/9/22,
385,8/9/22 14:31,Kristiansand,Vest-Agder,Norway,Unknown,All night.,"Reptillians, greys, insectoids are attacking me.",10/8/22,Yes
386,8/9/22 05:40,Mountain Home,AR,USA,Changing,15 minutes,Sparkling light stationary with various colors near the horizon before dawn.,9/9/22,
387,8/9/22 04:50,Gatineau,Quebec,Canada,Other,about half a second,For about half a second an infrared camera facing upward captured a rod-like object with features moving upscreen,12/22/22,Yes
388,8/9/22 03:30,Tijuana,Baja California,Mexico,Light,5 seconds roughly,Green blue propulsion with sharp banking manuever,9/9/22,
389,8/9/22 03:26,El Paso,TX,USA,Unknown,Several minutes,Visit happend in dream. It's not the 1st time. They give me a mission I don't know how to complete. They send me on my way and say I-,9/9/22,
390,8/9/22 00:26,West of Montrose CO.,CO,USA,Light,Approximately 10 to 12 mi,"Large lights red blue white hanging and oscillating in sky.. Have seen it 3 times, same place and then just vanishes",9/9/22,
391,8/8/22 23:45,Cincinnati,OH,USA,Formation,5 seconds,"Almost midnight, two dark unlit objects, maybe boomerang shaped, flying close formation, glided by swiftly and silently",9/9/22,
392,8/8/22 22:30,Chicago,IL,USA,Sphere,2 hours,Three orangish warm light emanating hovering in the southwest. They would descend until out of sight and some would come back.,9/9/22,Yes
393,8/8/22 22:15,Finksburg,,USA,Light,6 seconds,Saw shootings star and about a minute later same spot a bright light was sitting in that spot like it was coming to me then shot fast,9/9/22,
394,8/8/22 22:15,Chicago,IL,USA,Light,90 minutes,Downtown Chicago 3 bright lights hovering in night sky,9/9/22,Yes
395,8/8/22 22:00,Pacific,MO,USA,Changing,Ten minutes,Object came across sky and appeared to be crashing airplane then went at 45 degree angle incredible fast back into sky,9/9/22,
396,8/8/22 20:24,Little Egg Harbor Twp,NJ,USA,Light,3 minutes and 1 minute,Saw three glowing orbs,9/9/22,
397,8/8/22 17:49,Firestone,CO,USA,Formation,1 minute,Saw two white spaceships come together and went from white to invisible. Saw another spaceship above them,9/9/22,Yes
398,8/8/22 15:37,Cardiff,Wales,United Kingdom,Diamond,approx 9 minutes,"Bright shape moving very slowly from north to south,",9/9/22,
399,8/8/22 13:30,Dungeness Spit near Sequim,WA,USA,Oval,3 sightings over 2 minute,"I saw part of one object 3 times over 2 minutes, reflecting sunlight. Seen from Dungeness Spit looking south toward Olympic Mtns.",12/22/22,
400,8/8/22 13:17,Great Falls,MT,USA,Circle,1 minute,Two floating objects were observed for about 1 minute. Flying in alignment and tandem. Faded off to the west.,9/9/22,Yes
401,8/8/22 12:40,Harrisburg,PA,USA,Triangle,Still on sky,"Circle light, triangle lights came out around it. It went away(up) barely visible , then disappeared and the came back.",9/9/22,Yes
402,8/8/22 10:52,Chula Vista,CA,USA,Circle,About 10 Minutes,I was walking to class when me and my friends saw a possible UFO in the sky,9/9/22,
403,8/8/22 08:50,Salt lake city,UT,USA,Teardrop,5 minutes,Saw a unidentified object moving silently through the sky above tree level.,9/9/22,Yes
404,8/8/22 04:30,Cottonwood,CA,USA,Circle,4 minutes,It changed color and disappeared,9/9/22,
405,8/8/22 01:15,Bloomington,IN,USA,Circle,60 seconds,2 black circles flying through the clouds,9/9/22,
406,8/8/22 00:00,Grayson,LA,USA,Changing,2 hours multiple objects,Multiple objects for the 4th night in a row. 12am to 2am,9/9/22,
407,8/7/22 22:50,Apple valley,CA,USA,Light,4-5 minutes,"34°36'05""N 117°05'34""W",9/9/22,
408,8/7/22 22:45,Sammamish,WA,USA,Egg,5 seconds,I saw a green egg shaped object flying in the sky heading north.,9/9/22,
409,8/7/22 22:30,Morgantown,WV,USA,Fireball,2+ hours,UFO bounces and zips infront of house for over 2 hours,9/9/22,
410,8/7/22 21:59,Richmondville,NY,USA,Light,~ 5 minutes,Temporary Light illuminated SW sky - 4 point of light rays,9/9/22,Yes
411,8/7/22 21:25,Mobile,AL,USA,Triangle,Less than 45 seconds,I was outside and looked up and saw a triangular shape flying few seconds later it disappeared with a flash of light.,9/9/22,
412,8/7/22 21:20,Weatherly,PA,USA,Circle,1 minute,Seen a plane flying east and above it at least 2 times higher than the plane a circular light was traveling opposite direction,9/9/22,
413,8/7/22 20:15,"Crystal City, Arlington",VA,USA,Oval,12 seconds,Was eating dinner on the terrace with my friend when I saw this tic tac moving through a clear sky,9/9/22,Yes
414,8/7/22 17:30,Lexington,KY,USA,Circle,15 to 20 seconds,"Stationary orb, very bright and very high altitude.",9/9/22,
415,8/7/22 15:37,West Springfield,MA,USA,Unknown,Approx. 20 Seconds,"Traveled west to east, then slightly curved off. No lights and pigmented gray, did match the night sky and was quite.",9/9/22,
416,8/7/22 13:00,Named in the video,,Germany,Cigar,Andreas Trimmel,It was one thing.,9/9/22,
417,8/7/22 12:00,Grayson,LA,USA,,Over a 2 hour period,Multiple sightings for 2 hours straight for 3 consecutive nights.,9/9/22,
418,8/7/22 07:31,Over Toledo bend lake,TX,USA,Triangle,Maybe a minute,I noticed it when it came up through the cloud. It made a plume with the cloud. Seems to hover a little and then disappeared.,9/9/22,
419,8/7/22 06:29,Bradenton,FL,USA,Circle,about 2 minutes,A very bright circle of light came from the southwest and moved across the sky to the northeast and disappeared.,9/9/22,
420,8/7/22 03:30,Lebanon,OH,USA,Unknown,3 minutes,"A vertically orientied and tight collection of dozens and dozens of random, blinking lights.",9/9/22,
421,8/7/22 03:00,Gridley,CA,USA,Oval,30 seconds,Super bright green oval,9/9/22,
422,8/7/22 01:00,Tacoma,WA,USA,Circle,3-4 hrs,A cluster of blue- white lights descending slowly into forest,9/9/22,Yes
423,8/7/22 00:30,Vineyard,UT,USA,Chevron,,My friend and I both saw a translucent chevron shape flying through the night sky.,9/9/22,
424,8/7/22 00:11,Waterlooville,,United Kingdom,Circle,20 minute's,4 different circles making 90 degree turns that were in a pattern but not coordinated with a weird green white glow.,9/9/22,
425,8/7/22 00:04,GROVE CITY,OH,USA,Sphere,approximately 7 minutes,"Sky brightened by large orange sphere that looked like the sun shortly after midnight, slowly dimmed and then descended below tree line",10/8/22,Yes
426,8/7/22 00:00,Hickory,NC,USA,Light,10-12 minutes,"I took my dog outside to the backyard one last time before bed, blue light about size of basketball circling my house",9/9/22,
427,8/6/22 23:30,Conifer,CO,USA,Sphere,Twenty seconds,"Glimpse of thirty-foot diameter orb that can only be described as an ""orb of dark red fire""",9/9/22,
428,8/6/22 23:11,Spokane,WA,USA,Circle,5 seconds,A circular or ovular craft moving at high speed SW to NE which left a light blue to lavender-blue ripple/ haze in its wake,9/9/22,
429,8/6/22 22:37,Itasca,TX,USA,Light,A little over a hour,"1 was red , floating then shot straight up & disappear, 2 were basically white with some blue, they were hovering over the solar farm",9/9/22,
430,8/6/22 22:31,Gatineau,Quebec,Canada,Cylinder,close to a second,"A cylinder shoots into view along with a sphere; contracts into a ""barrel""; the ""barrel"" departed on the same path the cylinder entered",12/22/22,Yes
431,8/6/22 21:40,Gatineau,Quebec,Canada,Cigar,about a quarter second,An infrared camera pointed upward captured a cigar shaped object moving down-screen,12/22/22,Yes
432,8/6/22 21:35,Warminster,Wiltshire,United Kingdom,Circle,30 minutes,Saw two circle shaped lights flying in sync for 30 minutes,9/9/22,
433,8/6/22 21:32,Gatineau,Quebec,Canada,Cigar,about a half second,An infrared camera facing upward captured a possibly cigar-shaped object with a possible feature at its forward end,12/22/22,Yes
434,8/6/22 21:30,Lebanon,TN,USA,Light,1 minute,Strange lights appeared then disappeared,9/9/22,
435,8/6/22 21:30,Gatineau,Quebec,Canada,Egg,about a second,An infrared camera facing upward captured a spherical object moving up-screen for about a second; I liked the way it moved,12/22/22,Yes
436,8/6/22 21:15,Brampton,ON,Canada,Disk,1 minute,"Was shocking at first, not knowing what it was but when it left I had a very good idea",9/9/22,
437,8/6/22 21:00,Friant,CA,USA,Changing,Approx. 1 minute,"""Ribbon"" of light materialized on disk shaped object",9/9/22,
438,8/6/22 20:45,Mt. Pleasant,WI,USA,Sphere,4-5 minutes,"Two lights, one following the other crossed the sky. leisurely pace, from SW to NE.",9/9/22,
439,8/6/22 20:30,Indianapolis,IN,USA,Circle,2 minutes,Circular black object with two protrusions floating just under the cloud line,9/9/22,
440,8/6/22 20:12,Godley,TX,USA,Other,21,I saw something in the sky it was very bright and kinda dazzling it had a circle in front and at diamond shape on the back.,9/9/22,
441,8/6/22 20:09,Littleton,CO,USA,Cylinder,Approx 11-15 sec,No sound or lights,9/9/22,Yes
442,8/6/22 19:30,Franklin,IN,USA,Circle,10 minutes approximately,Observed doughnut shaped craft moving over my yard with excellent visibility conditions.,10/8/22,
443,8/6/22 19:27,Caldwell,ID,USA,Light,10 minutes,7 lights and peering above Caldwell Idaho disappeared after 10 minutes,9/9/22,
444,8/6/22 17:50,Albuquerque,NM,USA,Unknown,About one (1) minute,I saw approximately 5 aluminum/silver objects flying at high speed from south to north over the Sandia Mountains,9/9/22,
445,8/6/22 17:00,Bloomington,IN,USA,,30 seconds,Black tic-tac shaped ufo. Moved with insane speed,9/9/22,
446,8/6/22 15:50,BLAIRSVILLE,PA,USA,Disk,12 seconds,Classic disc shape flying about 100mph black on bottom metallic on top.,10/8/22,
447,8/6/22 15:15,"Erie, Presque Isle",PA,USA,Formation,2-3 minutes,One sphere become 2 then 3 then 4. They change formation from triangle to a straight line then went up and disappeared,9/9/22,
448,8/6/22 11:50,Chilliwack,BC,Canada,Other,2hrs,Singular no moving,9/9/22,Yes
449,8/6/22 06:21,High Springs,FL,USA,Cross,40+ minutes,"Saw a cross-shaped ball of light moving very, very slowly and steadily straight upwards in the east.",9/9/22,Yes
450,8/6/22 05:23,Garden City,SC,USA,Circle,14:03,Luminous orbs in night sky over beach area,9/9/22,Yes
451,8/6/22 03:48,Lanesville,IN,USA,Unknown,1 second,"A large, white object flew across the sky. It had to be low to the ground for the size of the light. At indescribable speed.",9/9/22,
452,8/6/22 03:00,Murrieta,CA,USA,Circle,Almost two hours,Blue circle moving in different directions.,9/9/22,
453,8/6/22 02:23,Michigan City,IN,USA,Unknown,longer than an hour,"I honestly can’t explain what i saw, it moved but never out of sight or even very far, i honestly don’t know.",9/9/22,
454,8/6/22 01:00,Truchas,NM,USA,Changing,7 minutes,I watched these change shape and fly off upwards fast.,9/9/22,
455,8/6/22 00:02,,,,Circle,35 minutes,Sighting heading northwest from San Juan to Tampa 8/6/22,9/9/22,
456,8/5/22 23:06,Liverpool,Liverpool,United Kingdom,Light,32 seconds,The short event I recorded shows an unexplained light moving unnaturally,9/9/22,Yes
457,8/5/22 22:30,Kensington,NH,USA,Changing,30-40 minutes,Bright yellow lights in a changing formation,9/9/22,
458,8/5/22 22:12,Ocean Shores,WA,USA,Formation,15 seconds,"Looking in the direction of cassiopeia, Two formations flew from west to east quickly.",9/9/22,
459,8/5/22 21:30,Honolulu,HI,USA,Circle,4 seconds,"Meteor sized dot, north to south at similar speed of a meteor.",9/9/22,
460,8/5/22 21:09,Amherst,NY,USA,Triangle,30 seconds,Three red lights in front of clouds,9/9/22,
461,8/5/22 19:56,Redmond,OR,USA,Delta,One minute.,While flying my drone at approximately 200 feet I observed and object above it at about 2000 feet.,9/9/22,
462,8/5/22 01:00,San Diego,CA,USA,Light,12 minutes,"Very slow moving bright light that ""jumped"" in a zig-zag pattern at times.",9/9/22,
463,8/5/22 00:30,Pocatello,ID,USA,Sphere,1-2 seconds,Bright green sphere seen before flying into clouds.,9/9/22,Yes
464,8/5/22 00:10,Viola,DE,USA,Triangle,5 minutes?,Very large triangular aircraft with very little sound flew slowly over our field and reacted to my presence,12/22/22,
465,8/5/22 00:00,Mechanicsville,MD,USA,Triangle,2 sightings 20s each,"Driving when I saw triangle craft, bright lights, weird maneuvers",9/9/22,
466,8/4/22 23:49,Rossville,GA,USA,Triangle,6 minutes,Saw large triangle hovering right below moon,9/9/22,
467,8/4/22 23:30,Minneapolis,MN,USA,Triangle,5 - 7 seconds,"It was the OUTLINE of an irregular shaped triangle, made up of bright red light, moving low in the sky.",9/9/22,
468,8/4/22 23:25,Gahanna,OH,USA,Triangle,About 20-40 seconda,Saw what appeared to be a triangle shaped craft with 5 lights coming from it. Appeared like headlights,9/9/22,
469,8/4/22 22:18,unknown,Saxony,Germany,Cigar,2-3 seconds,"The craft can be seen at minute 03:44 in the German News ""Tagesthemen"" as of August 4, 2022, 22:15, minute 03.44.",9/9/22,Yes
470,8/4/22 21:15,Fountain Hills,AZ,USA,Triangle,5 seconds,"200 ft above ground, size of Cessna, silent, fixed wings, heading North towards Rio Verde",9/9/22,
471,8/4/22 20:40,Jersey city,null,,Unknown,10 minutes atleast,Green light with uneven trajectory and abnormally high speed,9/9/22,
472,8/4/22 20:30,LOUISIANA,MO,USA,Light,45 sec,Off left side of a plane until it changed and went UP?,9/9/22,
473,8/4/22 20:00,Otsego,MI,USA,Cigar,3 minutes,A white object moving straight up in the sky with an airplane close by,9/9/22,
474,8/4/22 19:49,Hartford,ME,USA,Changing,2 minutes,2 extremely shiny crafts,9/9/22,
475,8/4/22 14:10,Ontario,CA,USA,Cylinder,About 30 seconds,"It was cylindrical but wider than tall, had metallic looking panels, was not moving, no sound, no lights, no windows.",10/8/22,Yes
476,8/4/22 13:09,Grand Haven,MI,USA,Cylinder,Less than a minute,Noticed the object in the NE it traveled west .,9/9/22,Yes
477,8/4/22 03:34,Tylertown,MS,USA,Circle,30 min.,A big round craft with bright lights no sound.,9/9/22,
478,8/4/22 00:40,Irvine,CA,USA,,3 minutes,Two alien were scanning me,9/9/22,
479,8/3/22 23:31,Colorado spring’s,CO,USA,Circle,6 seconds or so,"Moved like it curved,had white/blueish lights, whistling.",9/9/22,
480,8/3/22 23:04,Winchester,KY,USA,Triangle,10 sec.,"Three lights in a triangle , not blinking, fast moving.",9/9/22,
481,8/3/22 22:45,Linden,TN,USA,Light,Hours,"Lighted craft, moves like a drone usually, changes color, and brightness, emits no sound, darts at extreme speed occasionally, etc.",9/9/22,Yes
482,8/3/22 22:45,Aberdeen,NC,USA,Light,Approximately 30 seconds.,"Orange light grew in size/intensity while stationary, flew north, stopped, then disappeared.",9/9/22,
483,8/3/22 22:00,Bryant’s Cove,NF,Canada,Fireball,10 to 15 seconds,"Saw a blue/green flaming orb crash down into a hill, that we refer to as the ridge. 10x the size of a flare, but was orb shaped.",9/9/22,
484,8/3/22 21:40,Napa,CA,USA,Circle,40 sec,Two crafts flying low to ground about car size zoomed above our heads making no sound but displacing a lot of air.,9/9/22,
485,8/3/22 17:55,Hampden,MA,USA,Disk,5 seconds,"Something caught my eye tonthe East. When I looked, it was a gun metal grey disk. The next couple of seconds it bolted north.",9/9/22,
486,8/3/22 12:15,Los Angeles,CA,USA,Unknown,3 Years,I have a chip in my neck,9/9/22,
487,8/3/22 10:46,Oxford,CT,USA,Unknown,10 seconds,A creature ran across my driveway,9/9/22,
488,8/3/22 09:56,Poughkeepsie,NY,USA,Circle,Less than a minute,I was going to work and I saw this very odd shaped thing in the sky and I thought it was a plane but it wasn’t. It was silver,9/9/22,
489,8/3/22 06:25,Killeen,TX,USA,Cross,15 min,"Was walking the dogs in the cool morning, and as the sun was coming up I noticed in the East sky,a gold craft with silver wings",9/9/22,
490,8/3/22 05:20,Chandler,TX,USA,Light,6 seconds or so,I was recording the sky and 2 things were recorded.,10/8/22,Yes
491,8/3/22 05:00,Newberg,OR,USA,Sphere,10 mins,Glowing hovering Oregon light,9/9/22,Yes
492,8/3/22 00:51,Fort myers,FL,USA,Circle,around 30 seconds,I was on reading on balcony and heard a whale sound so i looked up and saw the ufo,9/9/22,
493,8/3/22 00:07,Plover,WI,USA,Circle,About an hour,Two dark circles above the clouds hovered in the same spot for an hour,9/9/22,Yes
494,8/2/22 23:45,Panama City,FL,USA,Star,About 3 seconds,"My cousin and I were on the balcony watching stars, when suddenly one of them dropped rapidly, stopped, then slowly began moving right.",9/9/22,
495,8/2/22 21:05,fredericksburg,VA,USA,Egg,lasted about 2 1/2 minute,Craft 1 mile in the air bright neon green moved at lightning speed top was shaped like an egg but had a flat base,9/9/22,
496,8/2/22 20:25,Grantsville,UT,USA,Teardrop,1 Hour ~,Upside down tear drop in the sky West of Tooele valley. (likely balloon),9/9/22,Yes
497,8/2/22 19:28,Lompoc,CA,USA,Circle,5 seconds,Me and my girlfriend saw a bright circle in the sky and it disappeared super fast.,9/9/22,
498,8/2/22 12:45,Okemos,MI,USA,Changing,About 8 mins,It would move quickly from side to side,9/9/22,Yes
499,8/2/22 07:05,Fort Leavenworth,KS,USA,Other,1-2 minutes,UAP no contrail or visible propulsion playing with commercial aircraft,9/9/22,
500,8/1/22 22:50,Cocoyoc,Morelos,Mexico,Circle,5-7 seconds,Circular object with a cloud like formation around the light no sound and very fast.,9/9/22,
501,8/1/22 22:30,Atlantic City,NJ,USA,Formation,4 hours +,Myself and my girlfriend observed 50 + objects deployed from a larger stationary object,9/9/22,
502,8/1/22 22:00,Albany,NY,USA,Changing,"Over an hour, or more","There was no sounds, near airport, red lights with green on bottom.",9/9/22,
503,8/1/22 21:55,Grand Saline,TX,USA,Changing,10 seconds,Bright light changing colors and moving up and down.,9/9/22,
504,8/1/22 21:47,Canoga Park,CA,USA,Light,Five Seconds,"First glance thought it was Venus UNTIL immediately noticing how much bigger, brighter, and flickering this object was. NOT Venus 100%.",9/9/22,
505,8/1/22 21:30,Kingsport,,,Fireball,It lasted for about 25 mi,The clouds was reflecting different colors. Then out of know where a object just shot thru the sky. It's all on film,9/9/22,
506,8/1/22 20:30,Preston,MD,USA,Changing,5-10 seconds,Saw 4 bright orbs materialize in formation then disappear. Witnessed a military helicopter chasing them.,9/9/22,
507,8/1/22 04:00,Thame Oxfordshire,Oxfordshire,United Kingdom,Rectangle,5 seconds,I saw a oblong craft that was dark in colour it had orange / yellow light around its lower to centre edge moving in a 45% assent at a s,10/8/22,Yes
508,8/1/22 03:30,Pound,VA,USA,Light,5 to 10 mins,Look at the night sky through my binoculars and seen little white dots zooming across the sky.,9/9/22,
509,8/1/22 03:20,Tucson,AZ,USA,Light,40 minutes,Three of us outside looking up started flashing my flashlight at light then it started instantaneous maneuvers circles altitude changes,9/9/22,
510,8/1/22 02:00,Opelousas,LA,USA,Changing,3:02,At first like a pulsating star then began darting very fast left to right and pulsating the whole time from bright to dim.,12/22/22,
