,Date,City,State,Country,Shape,Duration,Summary,Posted,Images
120,11/16/22 00:39,Hyannis,MA,USA,Circle,Almost 5 hours,A bunch of white balls with faces in them getting blasted by light projectiles,12/22/22,
121,11/15/22 22:36,Sinking Spring,PA,USA,Other,15 min,Silver white line with different colored lights on it,12/22/22,
122,11/15/22 22:30,Shoreline,WA,USA,Disk,Every night I believe,I have pictures sent from a ufo showing it’s ship,12/22/22,Yes
123,11/15/22 19:52,Snow Camp,NC,USA,Circle,3 minutes,Craft was bright white moving across sky then turned orange/reddish and flew up out of sight,12/22/22,
124,11/15/22 18:30,Juana diaz,,Puerto Rico,Circle,1:50 minutes,Like a bright big start moving,12/22/22,
125,11/15/22 15:11,Mckenney,VA,USA,Circle,,uap,12/22/22,
126,11/15/22 14:44,Manchester,NH,USA,Other,Over 30 minutes,It looked exactly like a black number 9 flying and swirling in the sky,12/22/22,Yes
127,11/15/22 01:45,Venice,,,Circle,45 minutes,I saw a very colorful object moving back and forth across the sky in a small area. It was multicolored. I looked at it with binoculars,12/22/22,
128,11/15/22 00:37,Elkview,WV,USA,Other,Approximately 15 minutes,"Bright light straight across small rd, no houses or other lights",12/22/22,Yes
129,11/14/22 23:30,SYDNEY,New South Wales,Australia,Unknown,3 - 5 seconds,Craft appears takes off for a few seconds then disappears or cloaked itself,12/22/22,
130,11/14/22 20:30,Seattle,WA,USA,Changing,10 minutes,Noticed lights moving at a high speed well above the horizon. Air traffic control was aware and asked us to document,12/22/22,
131,11/14/22 20:30,Moses Lake,,,Unknown,20min,3 lights dogfighting in the sky to the west.  ((NUFORC Note:  Report submitted by airline 1st officer.  PD)),12/22/22,
132,11/14/22 17:30,Lakeville,MA,USA,Circle,slow decent for hours,"The extended visitation appears to be an observation only, they descend slowly through the night in my neighborhood.",12/22/22,
133,11/14/22 16:40,Philadelphia pa,,,Light,About 5 minutes in sky,I was driving seen 5 lights in sky not moving. got out of car took pictures.,12/22/22,Yes
134,11/14/22 16:40,Philadelphia,PA,USA,Cigar,About 5 minutes still.,I was driving seen 5 lights in sky not moving. got out of car took pictures.,12/22/22,Yes
135,11/14/22 15:11,Gary,IN,USA,Diamond,2 seconds,It came straight down from the sky.,12/22/22,
136,11/14/22 15:10,,NV,USA,Other,,saw a ufo while flying in a plane over nevada,12/22/22,Yes
137,11/14/22 01:21,Barstow,CA,USA,Light,5 mins,Zigzag movements. Fast.,12/22/22,
138,11/14/22 00:48,Puerto Vallarta,,Mexico,Light,1 minute,Slow moving comet like,12/22/22,Yes
139,11/13/22 20:03,Warwick,NY,USA,Formation,A few min,Something red in sky.,12/22/22,Yes
140,11/13/22 19:50,San antonio,TX,USA,Light,Lights in the clouds,Lights in the clouds,12/22/22,
141,11/13/22 18:45,"Turnersville, NJ",NJ,USA,Circle,30 seconds to a minute,"Noticed 2 very bright lights that were not there a second ago, and then they shot up into the air/space rapidly.",12/22/22,Yes
142,11/13/22 18:30,Montgomery,TX,USA,Oval,10 seconds,Oval or egg shaped either glowing or smooth bright white.,12/22/22,
143,11/13/22 18:02,Fort Wayne,IN,USA,Other,In a photo I took of city,Took a photo of city skyline and noticed it after I took the photos.,12/22/22,Yes
144,11/13/22 17:50,Pompano bch,FL,USA,Other,3-4 min,Partially cloaked craft moving slowly,12/22/22,
145,11/13/22 12:15,Hyannis,MA,USA,Other,6 minutes,some thing that made noise and looked like it was shooting stuff out or in making a lot of noise,12/22/22,
146,11/13/22 03:10,Hyannis,MA,USA,Light,one hour,A small orb of light floating or flying slowly around the area and a bright floating marshmallow looking object in the sky,12/22/22,
147,11/13/22 00:33,Newbury Park,CA,USA,Circle,1 minute,"While driving up the grade, I noticed a large UFO going south towards the beach, 30 seconds later it disappeared in the east horizon",12/22/22,
148,11/12/22 23:36,Springfield,NE,USA,Circle,5-10 minutes,Saw solid white lights with blinking light's hovering,12/22/22,
149,11/12/22 22:32,Perkasie,PA,USA,Unknown,10 seconds,One light floating and vanishing in sky,12/22/22,
150,11/12/22 22:30,Oklahoma City,OK,USA,Triangle,Roughly 10 seconds,Triangular shape with 5 lights moving South steadily.,12/22/22,
151,11/12/22 22:10,Austin tx,,,Triangle,,Driving down I 35 south,12/22/22,
152,11/12/22 21:41,Oakland,CA,USA,Circle,3/5mins at a fast paste,Orange kinda redishlight in the sky coming out of no where,12/22/22,
153,11/12/22 21:40,Coeur d' Alene,ID,USA,Triangle,30 Seconds,Dark Triangle with Large Round White Circles at Corners,12/22/22,Yes
154,11/12/22 21:30,Tacoma,WA,USA,Light,5 minutes,Single light dropping straight down from high in atmosphere,12/22/22,
155,11/12/22 21:02,Hyannis,MA,USA,Circle,2 minutes,Bright orange light hovering northbound in the eastern sky,12/22/22,
156,11/12/22 20:22,Brooklyn,NY,USA,Light,3 minutes in and out,Bright orange light over NYC- not moving,12/22/22,Yes
157,11/12/22 19:20,Olympia,WA,USA,Formation,30 sec,Formation of bird shaped objects. They were not birds but appeared to have wings. Or wide v’s,12/22/22,
158,11/12/22 19:03,Compton / Paramount,CA,USA,Circle,5-10 minutes,7-9 unidentified flying objects that vanished quickly.,12/22/22,
159,11/12/22 18:50,Tenerife,Canary Islands,Spain,Circle,30 seconds max,Fast moving green flashing light came to a complete halt,12/22/22,Yes
160,11/12/22 18:45,Austin,TX,USA,Light,10mins,"Bright light, other bright lights were shooting out of the main light and then slowed and floated and disappeared.",12/22/22,Yes
161,11/12/22 18:33,Merrillville,IN,USA,Light,unknown,Lights moving in curcle,12/22/22,
162,11/12/22 16:00,Garfield,NJ,USA,Other,A second,Object seen in sky..  ((NUFORC Note:  Lens flare.  PD)),12/22/22,Yes
163,11/12/22 13:15,"Suisun (Soosoon) City,",CA,USA,Other,30 seconds,Bright Flashes in Daytime sunlit sky.,12/22/22,
164,11/12/22 09:02,Hyannis,MA,,Circle,2 minutes,Silent UFO hovering over Straightway in Hyannis Ma,12/22/22,
165,11/12/22 09:00,Sioux City,IA,USA,Circle,30 mins,Honestly looked like a rainbow portal,12/22/22,
166,11/12/22 08:01,baltiomre,MD,USA,Cigar,22 seconds,i was getting out of my car looked up and saw a stationary weird thing,12/22/22,
167,11/12/22 00:35,Flight AA951,,USA,Light,3min,"Object traveling in opposite direction than the plane, stabilizes beside the plane and starts to move up and down like a drone.",12/22/22,
168,11/12/22 00:35,Flight AA951,,USA,Light,3min,Resendig the attached video,12/22/22,
169,11/12/22 00:08,Lawrence,KS,USA,Chevron,1 minute,"Flying west to east, very fast, close lights in shape of a wide V. then disappeared, then a few seconds later another set, loose wide V",12/22/22,Yes
170,11/11/22 23:20,Adelaide. South Australia.,South Australia,Australia,Cone,6 SECONDS,Unknown object sighted near jet aircraft.,12/22/22,Yes
171,11/11/22 22:45,Beeville,TX,USA,Light,20 seconds,One red light turned into three red lights.,12/22/22,
172,11/11/22 22:05,Coram,NY,USA,Other,Seen for 60 sec,Three limb ufo,12/22/22,
173,11/11/22 21:15,Fenton,MI,USA,Circle,30 min,"3 separate clusters of 25-30 each, very bright objects 5 min apart with 3 separate singular crafts following about 5 min apart.",12/22/22,
174,11/11/22 21:05,Lisle,IL,USA,Formation,A few minutes maybe,"My boyfriend picked me up from work, we thought it was drones but they disappeared and reappeared in sequence.Never seen this before.",12/22/22,
175,11/11/22 20:30,Lombard,IL,USA,Circle,30min and more,Possible UFO sighting and it’s mothership,12/22/22,
176,11/11/22 20:23,Needles,CA,USA,Cigar,1 hour,"2008 ufo crash,in needles,I found the crash site,pieces of the ufo,and the pilot survived and is living in the desert 2 this day.,",12/22/22,
177,11/11/22 20:05,Hemel Hempstead,Herefordshire,United Kingdom,Circle,30 sec,Very bright white orb,12/22/22,
178,11/11/22 20:04,Prairieville,LA,USA,Other,5 seconds or so,Crafts in sky,12/22/22,Yes
179,11/11/22 19:23,Milton,NH,USA,Light,3 hours?,Caught on Ring camera. Beam of light at 7:23 and 9:23 and stange figure seen at 10:23.,12/22/22,Yes
180,11/11/22 19:00,Fayetteville,TN,USA,Light,30 minutes,"Spotted an erratically moving, high altitude light about the size and brightness of a dim star.",12/22/22,
181,11/11/22 16:00,Riverside,CA,USA,Light,5 min,Partial Rainbow lighting.,12/22/22,Yes
182,11/11/22 02:00,Lenexa,KS,USA,Unknown,10 minutes,Video,12/22/22,
183,11/11/22 00:02,Lombard,IL,USA,Triangle,9 minutes,West Chicago (12:00am 11/11/2022),12/22/22,
184,11/10/22 22:36,Newburg,IN,USA,Circle,Over an hour now,Bright lights 5 to 6 feet off the ground,12/22/22,
185,11/10/22 22:35,These are from around the globe within 5 days,,,Triangle,,These are from around the globe within 5 days,12/22/22,
186,11/10/22 22:29,Kent,WA,USA,Light,3 mins 15 seconds,"Bright circular object hovering in one spot, shining bright flickering.",12/22/22,
187,11/10/22 22:15,From around the globe,,,Circle,,This is from around the globe.,12/22/22,
188,11/10/22 22:03,Medford,OR,USA,Changing,Over two hours,"I noticed it was hovering in the same place and when I got home we seen it from a pair of binoculars, it's a sphere of lights",12/22/22,
189,11/10/22 21:00,Keizer,OR,USA,Changing,Ongoing,Light making a random circular path in 2-D then changing into a 3-D globe that changed colors and was stationary. Later saw 2 more.,12/22/22,Yes
190,11/10/22 20:16,San Juan batista,CA,USA,Circle,For up to 3min,Ii was in my semi and notices it was levitating but making odd motions so I video it for up to 3 min I,12/22/22,
191,11/10/22 18:15,Fairfield,WA,USA,Light,Nightly.,"Ball of light, sometimes flashing red, white, green; sometimes bigger and solid white",12/22/22,
192,11/10/22 16:38,Pendleton,OR,USA,Cigar,several minutes,"While driving west near sunset, I saw a stationary vertical object in the sky.",12/22/22,
193,11/10/22 14:00,Brandon,,,Unknown,June/July 2019-11/2022,"Aliens and connections revealed themselves to me in summer 2019, 2020. Keep on harassing me and my child. We are sitting ducks.",12/22/22,
194,11/10/22 13:12,Harpursville,NY,USA,Circle,21secs.,"my son was comming down the ladder to look back up to see if roof flashing was straight,and I was looking up while holding ladder",12/22/22,
195,11/10/22 00:00,Tampa,FL,USA,Circle,?,me my wife and my parents where outside in the back of my house on the porch and saw a flying circle with 6 green dots,12/22/22,
196,11/9/22 22:40,Weirton,WV,USA,Cylinder,10 minutes,I have pictures,12/22/22,Yes
197,11/9/22 22:33,Hinsdale,NH,USA,Unknown,About 15 minutes.,"I could not see a craft, but for about 15 minutes, a large portion of the sky (stars) were blacked out completely. A ""MOVING blur""",12/22/22,
198,11/9/22 21:15,Burbank,CA,USA,Triangle,About 10 minutes,Single triangular black very large aircraft silent at moderate speed into SFV at SE traveled W separated into 3 triangular craft,12/22/22,
199,11/9/22 20:30,Peoria,AZ,USA,Light,"Three times, over 20 mins","I saw a red light appear then 3 other lights slowly started to appear, equally spaced apart. It stayed for about 5 seconds then faded",12/22/22,
200,11/9/22 19:30,Carthage,TN,USA,Cylinder,Few min,"2 orange cylinder shaped few min I have pic hundred ft from ground, no noise slow at speedn it was glowing orange round",12/22/22,
201,11/9/22 19:28,Franklin,IN,USA,Rectangle,20 minutes,Looked like fire in the sky. Objects moving too slow to meteor or comment. Kept disappearing and reappearing every 5 or so minutes.,12/22/22,Yes
202,11/9/22 18:33,Belvidere,IL,USA,Light,All night every night,They come nightly on ground and in sky,12/22/22,
203,11/9/22 17:55,Sacramento,CA,USA,Circle,60 seconds,A object that looked like a possible comet or UFO unidentified flying object,12/22/22,
204,11/9/22 17:40,Albany,OR,USA,Light,1 minute,2 green flashing lights,12/22/22,
205,11/9/22 17:30,Albuquerque,NM,USA,Oval,4 minutes,"Taking sunset pictures, noticed a weird ""cloud""",12/22/22,Yes
206,11/9/22 17:20,Gorham,ME,USA,Star,10 seconds,A bright gold light (looked like a star but much brighter) moved across the sky unnaturally and then went out,12/22/22,
207,11/9/22 10:00,Bakersfield,,,Other,22 seconds of footage,Type of energy beams before and after a Humanoid figure appearing behind me.,12/22/22,
208,11/9/22 05:20,Loveland,CO,USA,Formation,,My buddy suggested we go outside to watch a lunar eclipse when approx at 5:20am we sighted 4 what we thought were stars,12/22/22,Yes
209,11/9/22 01:30,Elyria,OH,USA,Fireball,>5 seconds,A fireball like object appeared out of nowhere and streaked away.,12/22/22,
210,11/9/22 01:30,Elyria,OH,USA,Fireball,2-4 seconds,Fireball that picks a direction and flies away,12/22/22,
211,11/8/22 23:15,Henderson,NV,USA,Star,90 minutes,Star like craft slowly moved across sky,12/22/22,
212,11/8/22 22:59,Kentwood,MI,USA,Unknown,1 year,Aliens are entering our world through many portals in front of my home and around the world,12/22/22,
213,11/8/22 21:45,Colorado Springs,CO,USA,Oval,,"We were taking pictures that night of a spectacular (see pics) Lunar Corona of the Full Moon, when later I noticed the UFO in our pics.",12/22/22,Yes
214,11/8/22 21:30,Orleans,,,Sphere,10 minutes,"Red glowing sphere, slowly moving West to East, stopping and starting multiple times until out of view..it did not disappear-",12/22/22,
215,11/8/22 20:40,Antwerp,OH,USA,Unknown,3 minutes,Large object flying in sky silently,12/22/22,
216,11/8/22 20:20,"Thornton Heath, Croydon",Surrey,United Kingdom,Cylinder,5 seconds,"I was driving towards home, I looked up to see the full moon, spotted a large cylinder passing through the clouds overhead.",12/22/22,
217,11/8/22 20:07,louisville,,USA,Oval,15 minutes,working outside and flew over my left side toward brooks hill.Then another flew right over me and it looked a orb and slowed down,12/22/22,
218,11/8/22 20:06,Danville,AL,USA,Unknown,55 seconds,A hovering “airplane” flying unusually low and then jetting off when we got stationary,12/22/22,
219,11/8/22 19:39,Orange,CT,USA,Fireball,8 seconds,My wife and I were sitting in a parking lot deciding what we wanted for dinner when I saw what I believe was a UFO,12/22/22,
220,11/8/22 19:00,Nanaimo,BC,Canada,Light,Not sure how long before,Clear sky looking at moon then to the right two bright lights.,12/22/22,
221,11/8/22 18:00,Paris,,France,Light,2 seconds,Very strange light occurrence in a photograph,12/22/22,
222,11/8/22 17:23,Mansfield,OH,USA,Changing,2 min,I saw 3 stationary lights in a very clear sky which then disappeared one by one and reappeared in a different formation further south,12/22/22,Yes
223,11/8/22 09:45,Sydney,New South Wales,Australia,Light,8 min,Thiscannotbeaplane,12/22/22,
224,11/8/22 05:28,Cumming,GA,USA,Chevron,during the eclipse,object was next to the moon during the eclipse,12/22/22,Yes
225,11/8/22 05:20,Palm Bay,FL,USA,Light,1 minute,Bright light hovering and then shooting westward,12/22/22,
226,11/8/22 00:00,Fort Lauderdale,FL,USA,Triangle,5 minutes or more,"Driving near air port when noticed 3 lights in night sky moving together. Stayed a perfect triangle entire time, looked like ship.",12/22/22,
227,11/7/22 22:20,Everton,MO,USA,Light,Approximately 30 minutes,"As I was driving to Springfield from Everton. Heading down FF highway, I saw Two big lit up objects",12/22/22,Yes
228,11/7/22 20:35,Calgary,AB,Canada,Cone,Seconds,"Brightly lit cone in sky, shadow underneath. Round shapes on side.",12/22/22,Yes
229,11/7/22 20:20,Ann arbor,MI,USA,Triangle,30 seconds,Craft was moving slowly south flying low and had a bright lights,12/22/22,
230,11/7/22 20:00,Msila,M,Algeria,Circle,Half hour,"A flying saucer that rotates on its axis radiant with bright lights, floats in the sky, is about thirty meters above the ground.",12/22/22,
231,11/7/22 19:39,Belleville,ON,Canada,Sphere,Approximately 45 seconds,"Orange glowing orb sighted over Belleville, Ontario",12/22/22,
232,11/7/22 19:00,Warrensburg,MO,USA,Diamond,2 encounters 10 - 15 mins,a black diamond shape with 4 lights at each corner being followed by a military jet. The diamond object made no noise unlike the jet.,12/22/22,
233,11/7/22 18:44,Gaithersburg,,,Unknown,3 minutes,Small blinking and traveling lights,12/22/22,
234,11/7/22 17:45,Austin,TX,USA,Disk,In photo,I didn’t actually see the UFO. There were some beautiful cloud formations and decided to take a couple of photos of the clouds. When I,12/22/22,Yes
235,11/7/22 17:45,COON RAPIDS,MN,USA,Triangle,About 30 seconds,Solid triangle craft hovering,12/22/22,
236,11/7/22 17:23,Rockville,MD,USA,Other,about a minute,"Saw this weird flying saucer looking thing, took some photos. It seemed to disappear after I filmed and photographed it for 30 seconds",12/22/22,Yes
237,11/7/22 17:20,Greenwich,CT,USA,Chevron,15 seconds,it flew low to the ground and it was the driver of the car that pointed it out. it had red and green and white lights on it.,12/22/22,
238,11/7/22 17:02,Richmond,VA,USA,Fireball,1 or 2 seconds,A bright green fireball with a tail,12/22/22,
239,11/7/22 05:38,Calabash,NC,USA,Light,Approx. 2 min.,A bright light in the East moving slowly from North to South and leaving a large cloud in its wake.,12/22/22,
240,11/7/22 05:37,Cape Hatteras,NC,USA,Circle,10 minutes,5-10 minute long round object with large trailing white light,12/22/22,
241,11/7/22 05:30,Alexandria,VA,USA,Light,1 minute,An orb or some kind of light dancing in and out of one cloud bouncing all around it.,12/22/22,
242,11/7/22 03:30,Just east of Kansas city at FL330,MO,USA,Changing,More than 20 minutes,Three craft seen circling at what appeared to be very high altitude from multiple airline crews who discussed it over Guard Frequency,12/22/22,
243,11/7/22 03:18,Wayne,NJ,USA,Unknown,Observed fir 15 minutes,"Red and blue flashing lights, with loud noise that sounded like a lawn mower",12/22/22,
244,11/7/22 03:00,Macon,GA,USA,Teardrop,Around 2 minutes,Standing on back porch looking at the sky and seen a brief bright blue streak and showed my girlfriend and the light disappeared,12/22/22,
245,11/7/22 02:45,Morgantown,WV,USA,Disk,Under mind control,Hearing voices for the past 8 months to a year and I have come to conclusion it's from Alien activity.,12/22/22,
246,11/7/22 02:00,Kansas City,MO,USA,Circle,Under 30 seconds,Saw 8 Circular objects gliding at fast speed like a wing or bird formation then later at 2:40AM saw the same circular objec,12/22/22,
247,11/6/22 22:54,Muskogee,OK,USA,Triangle,every night,been watching nightly and got high beem green lazor that seems to reflect kindof a glow around it when fixed on corners(lights)&middle,12/22/22,
248,11/6/22 19:30,Estill Springs,TN,USA,Circle,1hour,Low flying changing physical appearance,12/22/22,
249,11/6/22 19:20,Brookings,OR,USA,Light,Seen 2 for about 10 secon,Thought was falling star seen through the clouds being chased by same coming from different direction then shot back up then entered wa,12/22/22,
250,11/6/22 18:45,Haw river,NC,USA,Circle,30 min to an hour,Green circles flying in a circle,12/22/22,Yes
